方向,入场北京时间,退出根北京时间,入场价,初始止损,末次退出价,末次退出原因,整单毛R,整单净R,全仓完整初始SL,是否分批,分批成交明细,边界未自然平仓,末次是否开盘退出
空,2024-09-29 14:30:00+08:00,2024-10-01 09:00:00+08:00,2661.61,2676.11,2628.9,trailing_stop,2.12793103448276,1.7608124137931047,False,True,"[{""fraction"": 0.5, ""price"": 2632.61, ""fill_r"": 2.0, ""gross_r_contribution"": 1.0, ""allocated_cost_r"": 0.1835593103448276, ""reason"": ""partial_take_profit"", ""exit_i"": 96036, ""exit_time"": ""2024-09-30 00:30:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 2628.9, ""fill_r"": 2.2558620689655196, ""gross_r_contribution"": 1.1279310344827598, ""allocated_cost_r"": 0.1835593103448276, ""reason"": ""trailing_stop"", ""exit_i"": 96134, ""exit_time"": ""2024-10-01 01:00:00+00:00"", ""exit_at_open"": false}]",False,False
多,2024-10-06 14:30:00+08:00,2024-10-07 05:45:00+08:00,2420.01,2410.41,2427.4700000000003,trailing_stop,1.3890624999999512,0.8848937499999703,False,True,"[{""fraction"": 0.5, ""price"": 2439.2200000000003, ""fill_r"": 2.0010416666665947, ""gross_r_contribution"": 1.0005208333332973, ""allocated_cost_r"": 0.2520843749999905, ""reason"": ""partial_take_profit"", ""exit_i"": 96667, ""exit_time"": ""2024-10-06 14:15:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 2427.4700000000003, ""fill_r"": 0.7770833333333077, ""gross_r_contribution"": 0.38854166666665385, ""allocated_cost_r"": 0.2520843749999905, ""reason"": ""trailing_stop"", ""exit_i"": 96697, ""exit_time"": ""2024-10-06 21:45:00+00:00"", ""exit_at_open"": false}]",False,False
空,2024-10-13 22:45:00+08:00,2024-10-14 05:30:00+08:00,2450.67,2469.39,2469.39,initial_stop,-1.0,-1.2618237179487206,True,False,"[{""fraction"": 1.0, ""price"": 2469.39, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.2618237179487207, ""reason"": ""initial_stop"", ""exit_i"": 97368, ""exit_time"": ""2024-10-13 21:30:00+00:00"", ""exit_at_open"": false}]",False,False
多,2024-10-18 16:00:00+08:00,2024-10-18 17:30:00+08:00,2644.72,2623.32,2623.32,initial_stop,-1.0,-1.2471700934579482,True,False,"[{""fraction"": 1.0, ""price"": 2623.32, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.2471700934579481, ""reason"": ""initial_stop"", ""exit_i"": 97800, ""exit_time"": ""2024-10-18 09:30:00+00:00"", ""exit_at_open"": false}]",False,False
多,2024-10-20 18:15:00+08:00,2024-10-20 21:15:00+08:00,2650.4,2642.76,2642.76,initial_stop,-1.0,-1.6938219895288074,True,False,"[{""fraction"": 1.0, ""price"": 2642.76, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.6938219895288074, ""reason"": ""initial_stop"", ""exit_i"": 98007, ""exit_time"": ""2024-10-20 13:15:00+00:00"", ""exit_at_open"": false}]",False,False
多,2024-10-28 16:15:00+08:00,2024-10-29 01:00:00+08:00,2518.74,2489.03,2489.03,initial_stop,-1.0,-1.1695550319757682,True,False,"[{""fraction"": 1.0, ""price"": 2489.03, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.1695550319757681, ""reason"": ""initial_stop"", ""exit_i"": 98790, ""exit_time"": ""2024-10-28 17:00:00+00:00"", ""exit_at_open"": false}]",False,False
空,2024-11-14 20:45:00+08:00,2024-11-15 17:15:00+08:00,3185.08,3223.24,3106.31,trailing_stop,2.0322327044024977,1.8652997903563775,False,True,"[{""fraction"": 0.5, ""price"": 3108.75, ""fill_r"": 2.0002620545073193, ""gross_r_contribution"": 1.0001310272536597, ""allocated_cost_r"": 0.08346645702306012, ""reason"": ""partial_take_profit"", ""exit_i"": 100413, ""exit_time"": ""2024-11-14 14:45:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 3106.31, ""fill_r"": 2.0642033542976765, ""gross_r_contribution"": 1.0321016771488383, ""allocated_cost_r"": 0.08346645702306012, ""reason"": ""trailing_stop"", ""exit_i"": 100487, ""exit_time"": ""2024-11-15 09:15:00+00:00"", ""exit_at_open"": false}]",False,False
多,2024-11-16 19:30:00+08:00,2024-11-17 09:30:00+08:00,3153.79,3110.96,3110.96,initial_stop,-1.0,-1.1472701377539112,True,False,"[{""fraction"": 1.0, ""price"": 3110.96, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.14727013775391107, ""reason"": ""initial_stop"", ""exit_i"": 100648, ""exit_time"": ""2024-11-17 01:30:00+00:00"", ""exit_at_open"": false}]",False,False
空,2024-11-17 22:30:00+08:00,2024-11-18 08:30:00+08:00,3081.59,3123.4300000000003,3123.4300000000003,initial_stop,-1.0,-1.1473035372848943,True,False,"[{""fraction"": 1.0, ""price"": 3123.4300000000003, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.14730353728489431, ""reason"": ""initial_stop"", ""exit_i"": 100740, ""exit_time"": ""2024-11-18 00:30:00+00:00"", ""exit_at_open"": false}]",False,False
空,2024-11-18 19:30:00+08:00,2024-11-18 23:30:00+08:00,3087.14,3128.49,3128.49,initial_stop,-1.0,-1.1493175332527192,True,False,"[{""fraction"": 1.0, ""price"": 3128.4900000000002, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.14931753325271935, ""reason"": ""initial_stop"", ""exit_i"": 100800, ""exit_time"": ""2024-11-18 15:30:00+00:00"", ""exit_at_open"": false}]",False,False
空,2024-11-19 22:00:00+08:00,2024-11-20 02:45:00+08:00,3082.46,3144.9300000000003,3144.9300000000003,initial_stop,-1.0,-1.0986860893228747,True,False,"[{""fraction"": 1.0, ""price"": 3144.9300000000003, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.09868608932287459, ""reason"": ""initial_stop"", ""exit_i"": 100909, ""exit_time"": ""2024-11-19 18:45:00+00:00"", ""exit_at_open"": false}]",False,False
多,2024-11-29 23:00:00+08:00,2024-11-30 00:15:00+08:00,3634.59,3589.8,3589.8,initial_stop,-1.0,-1.1622947086403217,True,False,"[{""fraction"": 1.0, ""price"": 3589.8, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.16229470864032164, ""reason"": ""initial_stop"", ""exit_i"": 101859, ""exit_time"": ""2024-11-29 16:15:00+00:00"", ""exit_at_open"": false}]",False,False
空,2024-12-02 16:30:00+08:00,2024-12-02 23:15:00+08:00,3618.49,3680.06,3680.06,initial_stop,-1.0,-1.1175406853987329,True,False,"[{""fraction"": 1.0, ""price"": 3680.06, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.11754068539873283, ""reason"": ""initial_stop"", ""exit_i"": 102143, ""exit_time"": ""2024-12-02 15:15:00+00:00"", ""exit_at_open"": false}]",False,False
空,2024-12-09 15:30:00+08:00,2024-12-09 22:45:00+08:00,3896.77,3935.77,3935.77,initial_stop,-1.0,-1.199834358974359,True,False,"[{""fraction"": 1.0, ""price"": 3935.77, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.19983435897435897, ""reason"": ""initial_stop"", ""exit_i"": 102813, ""exit_time"": ""2024-12-09 14:45:00+00:00"", ""exit_at_open"": false}]",False,False
空,2024-12-14 20:00:00+08:00,2024-12-15 09:45:00+08:00,3894.6,3915.13,3892.66,trailing_stop,1.047491475888927,0.668085728202618,False,True,"[{""fraction"": 0.5, ""price"": 3853.53, ""fill_r"": 2.0004870920603657, ""gross_r_contribution"": 1.0002435460301828, ""allocated_cost_r"": 0.1897028738431545, ""reason"": ""partial_take_profit"", ""exit_i"": 103287, ""exit_time"": ""2024-12-14 13:15:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 3892.66, ""fill_r"": 0.09449585971748835, ""gross_r_contribution"": 0.047247929858744174, ""allocated_cost_r"": 0.1897028738431545, ""reason"": ""trailing_stop"", ""exit_i"": 103337, ""exit_time"": ""2024-12-15 01:45:00+00:00"", ""exit_at_open"": false}]",False,False
多,2024-12-28 22:15:00+08:00,2024-12-30 00:15:00+08:00,3381.88,3349.2000000000003,3349.2000000000003,initial_stop,-1.0,-1.206969400244799,True,False,"[{""fraction"": 1.0, ""price"": 3349.2000000000003, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.20696940024479907, ""reason"": ""initial_stop"", ""exit_i"": 104739, ""exit_time"": ""2024-12-29 16:15:00+00:00"", ""exit_at_open"": false}]",False,False
空,2024-12-30 21:45:00+08:00,2024-12-31 02:30:00+08:00,3354.45,3429.76,3397.28,opposite_v6_next_open,-0.5687159739742419,-0.6577997609879183,False,False,"[{""fraction"": 1.0, ""price"": 3397.28, ""fill_r"": -0.5687159739742419, ""gross_r_contribution"": -0.5687159739742419, ""allocated_cost_r"": 0.08908378701367634, ""reason"": ""opposite_v6_next_open"", ""exit_i"": 104844, ""exit_time"": ""2024-12-30 18:30:00+00:00"", ""exit_at_open"": true}]",False,True
空,2025-01-12 16:45:00+08:00,2025-01-12 22:00:00+08:00,3252.79,3275.11,3275.11,initial_stop,-1.0,-1.2914686379928293,True,False,"[{""fraction"": 1.0, ""price"": 3275.11, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.2914686379928294, ""reason"": ""initial_stop"", ""exit_i"": 106074, ""exit_time"": ""2025-01-12 14:00:00+00:00"", ""exit_at_open"": false}]",False,False
空,2025-01-13 15:00:00+08:00,2025-01-14 04:45:00+08:00,3191.57,3237.39,3100.69,trailing_stop,1.9917066783064288,1.852397642950688,False,True,"[{""fraction"": 0.5, ""price"": 3099.9300000000003, ""fill_r"": 2.0000000000000098, ""gross_r_contribution"": 1.0000000000000049, ""allocated_cost_r"": 0.06965451767787037, ""reason"": ""partial_take_profit"", ""exit_i"": 106160, ""exit_time"": ""2025-01-13 11:30:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 3100.69, ""fill_r"": 1.9834133566128478, ""gross_r_contribution"": 0.9917066783064239, ""allocated_cost_r"": 0.06965451767787037, ""reason"": ""trailing_stop"", ""exit_i"": 106197, ""exit_time"": ""2025-01-13 20:45:00+00:00"", ""exit_at_open"": false}]",False,False
空,2025-01-22 22:15:00+08:00,2025-01-23 22:30:00+08:00,3283.79,3321.87,3247.87,trailing_stop,1.4716386554621868,1.2991706932773124,False,True,"[{""fraction"": 0.5, ""price"": 3207.63, ""fill_r"": 2.0, ""gross_r_contribution"": 1.0, ""allocated_cost_r"": 0.08623398109243714, ""reason"": ""partial_take_profit"", ""exit_i"": 107083, ""exit_time"": ""2025-01-23 02:15:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 3247.87, ""fill_r"": 0.9432773109243735, ""gross_r_contribution"": 0.47163865546218675, ""allocated_cost_r"": 0.08623398109243714, ""reason"": ""trailing_stop"", ""exit_i"": 107132, ""exit_time"": ""2025-01-23 14:30:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-02-10 22:00:00+08:00,2025-02-11 22:00:00+08:00,2677.7,2628.18,2628.18,initial_stop,-1.0,-1.1081462035541196,True,False,"[{""fraction"": 1.0, ""price"": 2628.18, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.10814620355411958, ""reason"": ""initial_stop"", ""exit_i"": 108954, ""exit_time"": ""2025-02-11 14:00:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-03-02 18:00:00+08:00,2025-03-02 21:15:00+08:00,2242.24,2209.63,2209.63,initial_stop,-1.0,-1.137518552591231,True,False,"[{""fraction"": 1.0, ""price"": 2209.63, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.13751855259123105, ""reason"": ""initial_stop"", ""exit_i"": 110775, ""exit_time"": ""2025-03-02 13:15:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-03-08 21:00:00+08:00,2025-03-09 18:30:00+08:00,2168.54,2126.11,2149.22,opposite_v6_next_open,-0.4553382041008776,-0.5575555031817171,False,False,"[{""fraction"": 1.0, ""price"": 2149.22, ""fill_r"": -0.45533820410087766, ""gross_r_contribution"": -0.45533820410087766, ""allocated_cost_r"": 0.10221729908083943, ""reason"": ""opposite_v6_next_open"", ""exit_i"": 111436, ""exit_time"": ""2025-03-09 10:30:00+00:00"", ""exit_at_open"": true}]",False,True
空,2025-03-13 14:15:00+08:00,2025-03-13 17:00:00+08:00,1860.97,1884.45,1884.45,initial_stop,-1.0,-1.158515332197615,True,False,"[{""fraction"": 1.0, ""price"": 1884.45, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.15851533219761488, ""reason"": ""initial_stop"", ""exit_i"": 111814, ""exit_time"": ""2025-03-13 09:00:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-03-22 17:45:00+08:00,2025-03-23 07:00:00+08:00,2002.7,1980.53,1980.53,initial_stop,-1.0,-1.180667568786648,True,False,"[{""fraction"": 1.0, ""price"": 1980.53, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.18066756878664805, ""reason"": ""initial_stop"", ""exit_i"": 112734, ""exit_time"": ""2025-03-22 23:00:00+00:00"", ""exit_at_open"": false}]",False,False
空,2025-04-06 15:45:00+08:00,2025-04-07 21:45:00+08:00,1800.0,1810.93,1534.12,trailing_stop,13.163311985361304,12.833943275388751,False,True,"[{""fraction"": 0.5, ""price"": 1778.13, ""fill_r"": 2.0009149130832355, ""gross_r_contribution"": 1.0004574565416178, ""allocated_cost_r"": 0.16468435498627534, ""reason"": ""partial_take_profit"", ""exit_i"": 114133, ""exit_time"": ""2025-04-06 12:45:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 1534.1200000000001, ""fill_r"": 24.325709057639372, ""gross_r_contribution"": 12.162854528819686, ""allocated_cost_r"": 0.16468435498627534, ""reason"": ""trailing_stop"", ""exit_i"": 114233, ""exit_time"": ""2025-04-07 13:45:00+00:00"", ""exit_at_open"": false}]",False,False
空,2025-04-17 22:30:00+08:00,2025-04-18 00:15:00+08:00,1576.67,1599.29,1599.29,initial_stop,-1.0,-1.1394049513704694,True,False,"[{""fraction"": 1.0, ""price"": 1599.29, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.1394049513704693, ""reason"": ""initial_stop"", ""exit_i"": 115203, ""exit_time"": ""2025-04-17 16:15:00+00:00"", ""exit_at_open"": false}]",False,False
空,2025-05-03 14:30:00+08:00,2025-05-03 23:00:00+08:00,1824.94,1838.06,1838.06,initial_stop,-1.0,-1.278192073170734,True,False,"[{""fraction"": 1.0, ""price"": 1838.06, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.278192073170734, ""reason"": ""initial_stop"", ""exit_i"": 116734, ""exit_time"": ""2025-05-03 15:00:00+00:00"", ""exit_at_open"": false}]",False,False
空,2025-05-04 17:00:00+08:00,2025-05-05 04:15:00+08:00,1830.25,1841.94,1841.94,initial_stop,-1.0,-1.3131308810949514,True,False,"[{""fraction"": 1.0, ""price"": 1841.94, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.31313088109495146, ""reason"": ""initial_stop"", ""exit_i"": 116851, ""exit_time"": ""2025-05-04 20:15:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-05-26 15:00:00+08:00,2025-05-26 17:30:00+08:00,2581.42,2561.71,2561.71,initial_stop,-1.0,-1.261940131912734,True,False,"[{""fraction"": 1.0, ""price"": 2561.71, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.2619401319127342, ""reason"": ""initial_stop"", ""exit_i"": 118920, ""exit_time"": ""2025-05-26 09:30:00+00:00"", ""exit_at_open"": false}]",False,False
空,2025-06-05 18:45:00+08:00,2025-06-05 20:00:00+08:00,2590.63,2614.87,2614.87,initial_stop,-1.0,-1.2137483498349857,True,False,"[{""fraction"": 1.0, ""price"": 2614.87, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.21374834983498545, ""reason"": ""initial_stop"", ""exit_i"": 119890, ""exit_time"": ""2025-06-05 12:00:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-06-05 20:45:00+08:00,2025-06-05 21:45:00+08:00,2627.59,2600.83,2600.83,initial_stop,-1.0,-1.1963819133034364,True,False,"[{""fraction"": 1.0, ""price"": 2600.83, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.1963819133034364, ""reason"": ""initial_stop"", ""exit_i"": 119897, ""exit_time"": ""2025-06-05 13:45:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-06-15 21:30:00+08:00,2025-06-16 04:15:00+08:00,2532.1,2514.46,2514.46,initial_stop,-1.0,-1.2870861678004557,True,False,"[{""fraction"": 1.0, ""price"": 2514.46, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.2870861678004556, ""reason"": ""initial_stop"", ""exit_i"": 120883, ""exit_time"": ""2025-06-15 20:15:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-06-20 15:45:00+08:00,2025-06-20 22:15:00+08:00,2538.89,2515.56,2515.56,initial_stop,-1.0,-1.2176502357479646,True,False,"[{""fraction"": 1.0, ""price"": 2515.56, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.21765023574796466, ""reason"": ""initial_stop"", ""exit_i"": 121339, ""exit_time"": ""2025-06-20 14:15:00+00:00"", ""exit_at_open"": false}]",False,False
空,2025-06-26 22:15:00+08:00,2025-06-26 22:45:00+08:00,2427.96,2453.18,2453.18,initial_stop,-1.0,-1.192542426645521,True,False,"[{""fraction"": 1.0, ""price"": 2453.18, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.19254242664552096, ""reason"": ""initial_stop"", ""exit_i"": 121917, ""exit_time"": ""2025-06-26 14:45:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-06-29 17:45:00+08:00,2025-06-29 22:30:00+08:00,2452.23,2436.53,2436.53,initial_stop,-1.0,-1.31238598726115,True,False,"[{""fraction"": 1.0, ""price"": 2436.53, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.31238598726115013, ""reason"": ""initial_stop"", ""exit_i"": 122204, ""exit_time"": ""2025-06-29 14:30:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-07-06 15:15:00+08:00,2025-07-06 17:45:00+08:00,2522.44,2507.16,2507.16,initial_stop,-1.0,-1.3301623036649173,True,False,"[{""fraction"": 1.0, ""price"": 2507.16, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.33016230366491717, ""reason"": ""initial_stop"", ""exit_i"": 122857, ""exit_time"": ""2025-07-06 09:45:00+00:00"", ""exit_at_open"": false}]",False,False
空,2025-07-22 16:15:00+08:00,2025-07-22 19:45:00+08:00,3641.35,3719.96,3719.96,initial_stop,-1.0,-1.0926434295891108,True,False,"[{""fraction"": 1.0, ""price"": 3719.96, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.09264342958911065, ""reason"": ""initial_stop"", ""exit_i"": 124401, ""exit_time"": ""2025-07-22 11:45:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-07-29 16:00:00+08:00,2025-07-29 22:00:00+08:00,3876.25,3810.25,3810.25,initial_stop,-1.0,-1.1174621212121212,True,False,"[{""fraction"": 1.0, ""price"": 3810.25, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.11746212121212121, ""reason"": ""initial_stop"", ""exit_i"": 125082, ""exit_time"": ""2025-07-29 14:00:00+00:00"", ""exit_at_open"": false}]",False,False
空,2025-07-30 18:00:00+08:00,2025-07-30 22:45:00+08:00,3784.63,3827.72,3827.72,initial_stop,-1.0,-1.17566163843119,True,False,"[{""fraction"": 1.0, ""price"": 3827.7200000000003, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.17566163843118993, ""reason"": ""initial_stop"", ""exit_i"": 125181, ""exit_time"": ""2025-07-30 14:45:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-08-07 14:15:00+08:00,2025-08-08 00:45:00+08:00,3699.97,3654.93,3782.16,trailing_stop,1.9124111900533116,1.7481141207815514,False,True,"[{""fraction"": 0.5, ""price"": 3790.05, ""fill_r"": 2.00000000000003, ""gross_r_contribution"": 1.000000000000015, ""allocated_cost_r"": 0.08214853463588012, ""reason"": ""partial_take_profit"", ""exit_i"": 125930, ""exit_time"": ""2025-08-07 10:00:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 3782.16, ""fill_r"": 1.824822380106593, ""gross_r_contribution"": 0.9124111900532965, ""allocated_cost_r"": 0.08214853463588012, ""reason"": ""trailing_stop"", ""exit_i"": 125957, ""exit_time"": ""2025-08-07 16:45:00+00:00"", ""exit_at_open"": false}]",False,False
空,2025-08-11 20:00:00+08:00,2025-08-11 21:30:00+08:00,4184.75,4253.11,4253.11,initial_stop,-1.0,-1.1224327091866595,True,False,"[{""fraction"": 1.0, ""price"": 4253.11, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.12243270918665945, ""reason"": ""initial_stop"", ""exit_i"": 126328, ""exit_time"": ""2025-08-11 13:30:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-08-11 22:15:00+08:00,2025-08-13 23:00:00+08:00,4273.27,4164.55,4633.56,trailing_stop,2.657008830022068,2.578398270787337,False,True,"[{""fraction"": 0.5, ""price"": 4490.72, ""fill_r"": 2.000091979396609, ""gross_r_contribution"": 1.0000459896983045, ""allocated_cost_r"": 0.03930527961736562, ""reason"": ""partial_take_profit"", ""exit_i"": 126438, ""exit_time"": ""2025-08-12 17:00:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 4633.56, ""fill_r"": 3.313925680647527, ""gross_r_contribution"": 1.6569628403237635, ""allocated_cost_r"": 0.03930527961736562, ""reason"": ""trailing_stop"", ""exit_i"": 126526, ""exit_time"": ""2025-08-13 15:00:00+00:00"", ""exit_at_open"": false}]",False,False
空,2025-08-25 14:30:00+08:00,2025-08-25 22:00:00+08:00,4677.17,4737.39,4669.8,trailing_stop,1.06127532381268,0.9059392228495454,False,True,"[{""fraction"": 0.5, ""price"": 4556.72, ""fill_r"": 2.000166057788099, ""gross_r_contribution"": 1.0000830288940494, ""allocated_cost_r"": 0.07766805048156726, ""reason"": ""partial_take_profit"", ""exit_i"": 127659, ""exit_time"": ""2025-08-25 10:15:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 4669.8, ""fill_r"": 0.12238458983726104, ""gross_r_contribution"": 0.06119229491863052, ""allocated_cost_r"": 0.07766805048156726, ""reason"": ""trailing_stop"", ""exit_i"": 127674, ""exit_time"": ""2025-08-25 14:00:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-09-03 21:45:00+08:00,2025-09-04 22:00:00+08:00,4418.69,4335.93,4335.93,initial_stop,-1.0,-1.1067832286128574,True,False,"[{""fraction"": 1.0, ""price"": 4335.93, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.10678322861285734, ""reason"": ""initial_stop"", ""exit_i"": 128634, ""exit_time"": ""2025-09-04 14:00:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-09-08 18:15:00+08:00,2025-09-09 03:30:00+08:00,4322.49,4293.11,4293.11,initial_stop,0.5,0.2057528931245756,False,True,"[{""fraction"": 0.5, ""price"": 4381.25, ""fill_r"": 2.0, ""gross_r_contribution"": 1.0, ""allocated_cost_r"": 0.14712355343771216, ""reason"": ""partial_take_profit"", ""exit_i"": 129023, ""exit_time"": ""2025-09-08 15:15:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 4293.11, ""fill_r"": -1.0, ""gross_r_contribution"": -0.5, ""allocated_cost_r"": 0.14712355343771216, ""reason"": ""initial_stop"", ""exit_i"": 129040, ""exit_time"": ""2025-09-08 19:30:00+00:00"", ""exit_at_open"": false}]",False,False
空,2025-10-16 22:30:00+08:00,2025-10-17 19:15:00+08:00,3993.8,4073.26,3806.12,trailing_stop,2.180971558016614,2.0804480241631023,False,True,"[{""fraction"": 0.5, ""price"": 3834.88, ""fill_r"": 2.0, ""gross_r_contribution"": 1.0, ""allocated_cost_r"": 0.05026176692675558, ""reason"": ""partial_take_profit"", ""exit_i"": 132692, ""exit_time"": ""2025-10-16 20:30:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 3806.12, ""fill_r"": 2.3619431160332267, ""gross_r_contribution"": 1.1809715580166134, ""allocated_cost_r"": 0.05026176692675558, ""reason"": ""trailing_stop"", ""exit_i"": 132751, ""exit_time"": ""2025-10-17 11:15:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-10-19 22:00:00+08:00,2025-10-20 08:30:00+08:00,3970.51,3906.31,3906.31,initial_stop,-1.0,-1.123691900311526,True,False,"[{""fraction"": 1.0, ""price"": 3906.31, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.12369190031152597, ""reason"": ""initial_stop"", ""exit_i"": 132996, ""exit_time"": ""2025-10-20 00:30:00+00:00"", ""exit_at_open"": false}]",False,False
多,2025-11-01 17:00:00+08:00,2025-11-02 18:00:00+08:00,3879.69,3854.7,3854.7,initial_stop,-1.0,-1.3104993997599066,True,False,"[{""fraction"": 1.0, ""price"": 3854.7000000000003, ""fill_r"": -1.0, ""gross_r_contribution"": -1.0, ""allocated_cost_r"": 0.31049939975990665, ""reason"": ""initial_stop"", ""exit_i"": 134282, ""exit_time"": ""2025-11-02 10:00:00+00:00"", ""exit_at_open"": false}]",False,False
空,2025-11-02 18:30:00+08:00,2025-11-03 07:30:00+08:00,3857.0,3904.79,3872.2,opposite_v6_next_open,-0.3180581711655122,-0.4794726930320115,False,False,"[{""fraction"": 1.0, ""price"": 3872.2, ""fill_r"": -0.3180581711655122, ""gross_r_contribution"": -0.3180581711655122, ""allocated_cost_r"": 0.16141452186649938, ""reason"": ""opposite_v6_next_open"", ""exit_i"": 134336, ""exit_time"": ""2025-11-02 23:30:00+00:00"", ""exit_at_open"": true}]",False,True
空,2025-11-11 22:15:00+08:00,2025-11-12 16:30:00+08:00,3530.39,3576.09,3476.9300000000003,trailing_stop,1.5850109409190214,1.4305080962800727,False,True,"[{""fraction"": 0.5, ""price"": 3438.98, ""fill_r"": 2.000218818380729, ""gross_r_contribution"": 1.0001094091903644, ""allocated_cost_r"": 0.07725142231947438, ""reason"": ""partial_take_profit"", ""exit_i"": 135186, ""exit_time"": ""2025-11-11 20:00:00+00:00"", ""exit_at_open"": false}, {""fraction"": 0.5, ""price"": 3476.9300000000003, ""fill_r"": 1.1698030634573142, ""gross_r_contribution"": 0.5849015317286571, ""allocated_cost_r"": 0.07725142231947438, ""reason"": ""trailing_stop"", ""exit_i"": 135236, ""exit_time"": ""2025-11-12 08:30:00+00:00"", ""exit_at_open"": false}]",False,False
